,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,cond_num,grade_num,view_num,bed/bath,avg_fl_space,water_bool,base_bool,renovate_bool,City,Population_x,city_pop,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98039,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199
57,355000.0,2.0,1.0,2020.0,6720.0,1.0,NO,1010.0,1010.0,1948,0,98118,1720.0,6720.0,2,5,0,2.0,1010.0,0,1,0,Seattle,42731,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,356000.0,3.0,1.5,1680.0,8712.0,1.0,NO,1680.0,0.0,1964,0,98059,1850.0,8797.0,2,3,0,2.0,1680.0,0,0,0,Renton,34463,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,315000.0,3.0,1.0,960.0,6634.0,1.0,NO,960.0,0.0,1952,0,98125,1570.0,7203.0,2,6,0,3.0,960.0,0,0,0,Seattle,37081,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,940000.0,3.0,1.5,2140.0,3600.0,2.0,NO,1900.0,240.0,1925,0,98119,2020.0,4800.0,4,4,0,2.0,950.0,0,1,0,Seattle,21039,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,305000.0,5.0,2.25,2660.0,8400.0,1.0,NO,2660.0,0.0,1961,0,98092,1590.0,8165.0,2,6,0,2.2222222222222223,1773.3333333333333,0,0,0,Auburn,39816,103374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,243500.0,4.0,2.5,1980.0,7403.0,2.0,NO,1980.0,0.0,1988,0,98023,1980.0,7510.0,3,7,0,1.6,990.0,0,0,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1100000.0,5.0,2.75,3520.0,6353.0,2.0,NO,3520.0,0.0,2001,0,98199,2520.0,6250.0,2,4,0,1.8181818181818181,1760.0,0,0,0,Seattle,19686,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,153000.0,3.0,1.0,1200.0,10500.0,1.0,NO,1200.0,0.0,1962,0,98023,1350.0,10500.0,2,5,0,3.0,1200.0,0,0,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,430000.0,3.0,1.5,1580.0,5000.0,1.0,NO,1290.0,290.0,1939,0,98117,1570.0,4500.0,2,5,0,2.0,1290.0,0,1,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,700000.0,3.0,1.5,1580.0,5000.0,1.0,NO,1290.0,290.0,1939,0,98117,1570.0,4500.0,2,4,0,2.0,1290.0,0,1,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,905000.0,4.0,2.5,3300.0,10250.0,1.0,NO,2390.0,910.0,1946,1991,98040,1950.0,6045.0,2,4,0,1.6,2390.0,0,1,1,Mercer Island,22699,22699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,247500.0,3.0,1.75,1960.0,15681.0,1.0,NO,1960.0,0.0,1967,0,98032,1750.0,15616.0,3,4,0,1.7142857142857142,1960.0,0,0,0,Kent,33853,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,199000.0,4.0,1.5,1160.0,6400.0,1.0,NO,1160.0,0.0,1975,0,98023,1160.0,6400.0,4,4,0,2.6666666666666665,1160.0,0,0,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,314000.0,3.0,1.75,1810.0,41800.0,1.0,NO,1210.0,600.0,1980,0,98038,1650.0,135036.0,2,6,2,1.7142857142857142,1210.0,0,1,0,Maple Valley,31171,31171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,437500.0,3.0,2.5,2320.0,36847.0,2.0,NO,2320.0,0.0,1992,0,98045,2550.0,35065.0,4,6,0,1.2,1160.0,0,0,0,North Bend,13888,13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,850830.0,3.0,2.5,2070.0,13241.0,1.0,NO,1270.0,800.0,1910,0,98102,2200.0,4500.0,3,4,0,1.2,846.6666666666666,0,1,0,Seattle,20756,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,555000.0,3.0,2.0,1980.0,3478.0,1.0,NO,1440.0,540.0,1929,0,98117,1610.0,3478.0,3,5,0,1.5,960.0,0,1,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,699950.0,3.0,2.25,2190.0,107593.0,2.0,NO,2190.0,0.0,1983,0,98077,2570.0,47777.0,2,5,0,1.3333333333333333,1095.0,0,0,0,Woodinville,13585,35897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1090000.0,3.0,2.5,2920.0,8113.0,2.0,NO,2920.0,0.0,1950,2010,98004,2370.0,8113.0,2,4,0,1.2,1460.0,0,0,1,Bellevue,27946,131324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,290000.0,3.0,1.0,1210.0,33919.0,1.0,NO,1210.0,0.0,1954,0,98058,1640.0,14910.0,3,5,0,3.0,1210.0,0,0,0,Renton,41938,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,460000.0,3.0,1.0,1670.0,4005.0,1.0,NO,1170.0,500.0,1939,0,98117,1240.0,4005.0,3,5,0,3.0,780.0,0,1,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,188500.0,2.0,1.75,1240.0,2493.0,1.0,NO,1240.0,0.0,1985,0,98198,1270.0,4966.0,3,7,0,1.1428571428571428,1240.0,0,0,0,Seattle,34584,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,680000.0,4.0,2.5,3140.0,28037.0,2.0,NO,3140.0,0.0,1991,0,98077,2990.0,35001.0,3,4,0,1.6,1570.0,0,0,0,Woodinville,13585,35897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,470000.0,5.0,1.75,2030.0,12342.0,2.0,NO,2030.0,0.0,1942,0,98052,2500.0,9433.0,2,5,0,2.857142857142857,1015.0,0,0,0,Redmond,58442,77226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,570000.0,3.0,1.75,1260.0,3328.0,1.0,NO,700.0,560.0,1905,0,98103,1380.0,3536.0,3,4,0,1.7142857142857142,700.0,0,1,0,Seattle,45911,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,329950.0,3.0,1.75,2080.0,5969.0,1.0,NO,1080.0,1000.0,1971,0,98108,2090.0,5500.0,2,5,0,1.7142857142857142,1080.0,0,1,0,Seattle,22374,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,518500.0,3.0,3.5,1590.0,1102.0,3.0,NO,1590.0,0.0,2010,0,98103,1620.0,3166.0,2,3,0,0.8571428571428571,530.0,0,0,0,Seattle,45911,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,205425.0,2.0,1.0,880.0,6780.0,1.0,NO,880.0,0.0,1945,0,98178,1190.0,6780.0,3,4,0,2.0,880.0,0,0,0,Seattle,24092,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,535000.0,4.0,1.0,1610.0,2982.0,1.0,NO,1610.0,0.0,1925,0,98144,1610.0,4040.0,2,4,0,4.0,1073.3333333333333,0,0,0,Seattle,26881,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,660000.0,3.0,2.5,2400.0,6474.0,1.0,NO,1560.0,840.0,1964,0,98177,2340.0,10856.0,2,3,0,1.2,1560.0,0,1,0,Seattle,19030,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,395000.0,2.0,1.0,770.0,6000.0,1.0,NO,770.0,0.0,1953,0,98117,1710.0,6000.0,2,6,0,2.0,770.0,0,0,0,Seattle,31365,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,770000.0,3.0,2.25,2910.0,10204.0,2.0,NO,2910.0,0.0,1990,0,98052,2700.0,13992.0,2,5,2,1.3333333333333333,1455.0,0,0,0,Redmond,58442,77226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1450000.0,4.0,2.75,2750.0,17789.0,1.0,NO,1980.0,770.0,1914,1992,98004,3060.0,11275.0,2,5,0,1.4545454545454546,1320.0,0,1,1,Bellevue,27946,131324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,212000.0,3.0,1.75,1060.0,7875.0,1.0,NO,1060.0,0.0,1986,0,98092,1420.0,7680.0,2,5,0,1.7142857142857142,1060.0,0,0,0,Auburn,39816,103374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,660500.0,4.0,2.25,2010.0,9603.0,1.0,NO,1440.0,570.0,1986,0,98027,2060.0,9793.0,2,6,0,1.7777777777777777,1440.0,0,1,0,Issaquah,26141,50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,784000.0,3.0,3.5,3950.0,111078.0,1.0,NO,2460.0,1490.0,1989,0,98052,2480.0,88500.0,3,4,0,0.8571428571428571,1640.0,0,1,0,Redmond,58442,77226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,453246.0,3.0,2.5,2010.0,2287.0,2.0,NO,1390.0,620.0,2014,0,98029,1690.0,1662.0,2,4,0,1.2,695.0,0,1,0,Issaquah,24348,50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,675000.0,4.0,3.5,2140.0,2278.0,3.0,NO,2140.0,0.0,2005,0,98107,1540.0,2285.0,3,5,0,1.1428571428571428,713.3333333333334,0,0,0,Seattle,21147,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,220000.0,4.0,1.75,2020.0,7840.0,1.0,NO,1010.0,1010.0,1968,0,98003,1750.0,8140.0,2,5,0,2.2857142857142856,1010.0,0,1,0,Federal Way,44151,91661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,382500.0,2.0,1.0,1190.0,4440.0,1.0,NO,1190.0,0.0,1981,0,98125,1060.0,5715.0,3,5,0,2.0,1190.0,0,0,0,Seattle,37081,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,665000.0,2.0,1.0,1110.0,3200.0,1.0,NO,1110.0,0.0,1925,0,98119,1170.0,3600.0,3,4,0,2.0,1110.0,0,0,0,Seattle,21039,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,205000.0,3.0,1.0,1610.0,8579.0,1.0,NO,1010.0,600.0,1962,0,98058,1610.0,8579.0,3,6,0,3.0,1010.0,0,1,0,Renton,41938,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,500000.0,4.0,2.25,2030.0,8517.0,1.0,NO,1380.0,650.0,1961,0,98006,2230.0,8824.0,2,4,0,1.7777777777777777,1380.0,0,1,0,Bellevue,36364,131324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,921500.0,4.0,2.5,3670.0,315374.0,2.0,NO,3670.0,0.0,1994,0,98077,2840.0,87991.0,3,5,0,1.6,1835.0,0,0,0,Woodinville,13585,35897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,890000.0,4.0,1.0,2550.0,4000.0,2.0,NO,2370.0,180.0,1905,0,98109,2200.0,4000.0,2,4,0,4.0,1185.0,0,1,0,Seattle,20715,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,430000.0,2.0,2.5,2420.0,60984.0,2.0,NO,2420.0,0.0,2007,0,98027,1940.0,193842.0,2,5,0,0.8,1210.0,0,0,0,Issaquah,26141,50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,258000.0,5.0,2.0,2260.0,12500.0,1.0,NO,1130.0,1130.0,1960,0,98032,1360.0,18000.0,2,4,0,2.5,1130.0,0,1,0,Kent,33853,147876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,511000.0,3.0,1.0,1430.0,3455.0,1.0,NO,980.0,450.0,1947,0,98103,1450.0,4599.0,3,4,0,3.0,980.0,0,1,0,Seattle,45911,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,532170.0,3.0,2.0,1360.0,3090.0,2.0,NO,1360.0,0.0,1990,0,98103,1500.0,3090.0,2,9,3,1.5,680.0,0,0,0,Seattle,45911,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,560000.0,3.0,1.0,1110.0,5000.0,1.0,NO,1110.0,0.0,1947,0,98107,1420.0,5000.0,2,4,0,3.0,740.0,0,0,0,Seattle,21147,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,215000.0,3.0,1.0,1180.0,7669.0,1.0,NO,1180.0,0.0,1967,0,98058,1190.0,7669.0,2,4,0,3.0,1180.0,0,0,0,Renton,41938,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,650000.0,5.0,3.5,3960.0,25245.0,2.0,NO,2500.0,1460.0,1996,0,98056,2640.0,13675.0,3,5,0,1.4285714285714286,1250.0,0,1,0,Renton,32489,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,320000.0,4.0,2.75,2640.0,7500.0,1.0,NO,1620.0,1020.0,1967,0,98023,1980.0,7875.0,2,4,0,1.4545454545454546,1620.0,0,1,0,Federal Way,47510,91661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,247000.0,3.0,2.0,1270.0,7198.0,1.0,NO,1270.0,0.0,1916,2013,98022,1160.0,7198.0,2,4,0,1.5,846.6666666666666,0,0,1,Enumclaw,20987,20987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,320000.0,4.0,1.75,1760.0,11180.0,1.0,NO,1760.0,0.0,1968,0,98059,1730.0,11180.0,2,7,0,2.2857142857142856,1760.0,0,0,0,Renton,34463,141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,255000.0,5.0,2.25,2060.0,8632.0,1.0,NO,1030.0,1030.0,1962,0,98146,1010.0,11680.0,2,4,0,2.2222222222222223,1030.0,0,1,0,Seattle,25922,837792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,438000.0,3.0,1.75,1780.0,9660.0,1.0,NO,1780.0,0.0,1962,0,98034,1200.0,9660.0,3,4,0,1.7142857142857142,1780.0,0,0,0,Kirkland,40407,74745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,900000.0,3.0,2.5,3400.0,16603.0,2.0,NO,3400.0,0.0,2000,0,98075,3400.0,12601.0,2,4,0,1.2,1700.0,0,0,0,Sammamish,20715,46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
